Date,^GSPC,^NDX,^STOXX50E,^FTSE,^GDAXI,^N225,000001.SS,^NSEI,^HSI,^AXJO
2012-12-07,1418.0699462890625,2640.5400390625,2601.3701171875,5914.39990234375,7517.7998046875,9527.3896484375,2061.785888671875,5907.39990234375,22191.169921875,4551.7998046875
2012-12-10,1418.550048828125,2647.570068359375,2596.02001953125,5921.60009765625,7530.919921875,9533.75,2083.77001953125,5908.89990234375,22276.720703125,4557.89990234375
2012-12-11,1427.8399658203125,2682.070068359375,2624.030029296875,5925.0,7589.75,9525.3203125,2074.7041015625,5898.7998046875,22323.939453125,4576.0
2012-12-12,1428.47998046875,2674.570068359375,2630.340087890625,5945.89990234375,7614.7900390625,9581.4599609375,2082.72607421875,5888.0,22503.349609375,4583.7998046875
2012-12-13,1419.449951171875,2654.010009765625,2627.659912109375,5929.60009765625,7581.97998046875,9742.73046875,2061.47607421875,5851.5,22445.580078125,4582.7998046875
2012-12-14,1413.5799560546875,2628.090087890625,2630.5400390625,5921.7998046875,7596.47021484375,9737.5595703125,2150.625,5879.60009765625,22605.98046875,4583.10009765625
2012-12-17,1430.3599853515625,2664.260009765625,2628.010009765625,5912.2001953125,7604.93994140625,9828.8798828125,2160.342041015625,5857.89990234375,22513.609375,4573.39990234375
2012-12-18,1446.7900390625,2705.389892578125,2643.5,5935.89990234375,7653.580078125,9923.009765625,2162.464111328125,5896.7998046875,22494.73046875,4595.2001953125
2012-12-19,1435.81005859375,2690.989990234375,2654.68994140625,5961.60009765625,7668.5,10160.400390625,2162.239013671875,5929.60009765625,22623.369140625,4617.7998046875
2012-12-20,1443.68994140625,2693.550048828125,2658.300048828125,5958.2998046875,7672.10009765625,10039.330078125,2168.35302734375,5916.39990234375,22659.779296875,4634.10009765625
2012-12-21,1430.1500244140625,2664.669921875,2651.090087890625,5940.0,7636.22998046875,9940.0595703125,2153.31005859375,5847.7001953125,22506.2890625,4623.60009765625
2012-12-24,1426.6600341796875,2658.050048828125,,5954.2001953125,,,2159.052978515625,5855.75,22541.1796875,4635.2001953125
2012-12-25,,,,,,10080.1201171875,2213.611083984375,,,
2012-12-26,1419.8299560546875,2637.179931640625,,,,10230.3603515625,2219.132080078125,5905.60009765625,,
2012-12-27,1418.0999755859375,2632.93994140625,2659.949951171875,5954.2998046875,7655.8798828125,10322.98046875,2205.89697265625,5870.10009765625,22619.779296875,4648.0
2012-12-28,1402.4300537109375,2606.360107421875,2626.85009765625,5925.39990234375,7612.39013671875,10395.1796875,2233.251953125,5908.35009765625,22666.58984375,4671.2998046875
2012-12-31,1426.18994140625,2660.929931640625,,5897.7998046875,,,2269.1279296875,5905.10009765625,22656.919921875,4649.0
2013-01-02,1462.4200439453125,2746.469970703125,,6027.39990234375,7778.77978515625,,,5993.25,23311.98046875,4705.89990234375
2013-01-03,1459.3699951171875,2732.260009765625,2701.219970703125,6047.2998046875,7756.43994140625,,,6009.5,23398.599609375,4740.7001953125
2013-01-04,1466.469970703125,2724.489990234375,2709.35009765625,6089.7998046875,7776.3701171875,10688.1103515625,2276.991943359375,6016.14990234375,23331.08984375,4723.7998046875
2013-01-07,1461.8900146484375,2724.219970703125,2695.56005859375,6064.60009765625,7732.66015625,10599.009765625,2285.364013671875,5988.39990234375,23329.75,4717.2998046875
2013-01-08,1457.1500244140625,2718.719970703125,2691.449951171875,6053.60009765625,7695.830078125,10508.0595703125,2276.070068359375,6001.7001953125,23111.189453125,4690.2998046875
2013-01-09,1461.02001953125,2727.64990234375,2706.389892578125,6098.7001953125,7720.47021484375,10578.5703125,2275.340087890625,5971.5,23218.470703125,4708.10009765625
2013-01-10,1472.1199951171875,2744.179931640625,2708.27001953125,6101.5,7708.47021484375,10652.6396484375,2283.656982421875,5968.64990234375,23354.310546875,4723.0
2013-01-11,1472.050048828125,2748.260009765625,2717.7900390625,6121.60009765625,7715.52978515625,10801.5703125,2242.9970703125,5951.2998046875,23264.0703125,4709.5
2013-01-14,1470.6800537109375,2735.699951171875,2715.159912109375,6107.89990234375,7729.52001953125,,2311.739990234375,6024.0498046875,23413.259765625,4719.7001953125
2013-01-15,1472.3399658203125,2722.97998046875,2701.590087890625,6117.2998046875,7675.91015625,10879.080078125,2325.681884765625,6056.60009765625,23381.509765625,4716.60009765625
2013-01-16,1472.6300048828125,2734.72998046875,2702.5400390625,6104.0,7691.1298828125,10600.4404296875,2309.4990234375,6001.85009765625,23356.990234375,4738.39990234375
2013-01-17,1480.93994140625,2747.14990234375,2718.929931640625,6132.39990234375,7735.4599609375,10609.6396484375,2284.908935546875,6039.2001953125,23339.759765625,4756.60009765625
2013-01-18,1485.97998046875,2743.239990234375,2709.590087890625,6154.39990234375,7702.22998046875,10913.2998046875,2317.070068359375,6064.39990234375,23601.779296875,4771.2001953125
2013-01-21,,,2726.6298828125,6181.0,7748.85986328125,10747.740234375,2328.220947265625,6082.2998046875,23590.91015625,4777.5
2013-01-22,1492.56005859375,2746.18994140625,2716.699951171875,6179.2001953125,7696.2099609375,10709.9296875,2315.138916015625,6048.5,23658.990234375,4779.10009765625
2013-01-23,1494.81005859375,2762.169921875,2708.280029296875,6197.60009765625,7707.5400390625,10486.990234375,2320.910888671875,6054.2998046875,23635.099609375,4787.7998046875
2013-01-24,1494.8199462890625,2723.530029296875,2722.9599609375,6264.89990234375,7748.1298828125,10620.8701171875,2302.597900390625,6019.35009765625,23598.900390625,4810.2001953125
2013-01-25,1502.9599609375,2736.72998046875,2744.179931640625,6284.5,7857.97021484375,10926.650390625,2291.303955078125,6074.64990234375,23580.4296875,4835.2001953125
2013-01-28,1500.1800537109375,2742.429931640625,2744.5,6294.39990234375,7833.0,10824.3095703125,2346.5048828125,6074.7998046875,23671.880859375,
2013-01-29,1507.8399658203125,2743.580078125,2749.27001953125,6339.2001953125,7848.56982421875,10866.7197265625,2358.97705078125,6049.89990234375,23655.169921875,4889.0
2013-01-30,1501.9599609375,2738.7099609375,2732.1201171875,6323.10009765625,7811.31005859375,11113.9501953125,2382.47509765625,6055.75,23822.060546875,4896.7001953125
2013-01-31,1498.1099853515625,2731.530029296875,2702.97998046875,6276.89990234375,7776.0498046875,11138.66015625,2385.422119140625,6034.75,23729.529296875,4878.7998046875
2013-02-01,1513.1700439453125,2763.9599609375,2710.080078125,6347.2001953125,7833.39013671875,11191.33984375,2419.02001953125,5998.89990234375,23721.83984375,4921.10009765625
2013-02-04,1495.7099609375,2715.679931640625,2625.169921875,6246.7998046875,7638.22998046875,11260.349609375,2428.154052734375,5987.25,23685.009765625,4907.5
2013-02-05,1511.2900390625,2754.989990234375,2651.2099609375,6282.7998046875,7664.66015625,11046.919921875,2433.1298828125,5956.89990234375,23148.529296875,4882.7001953125
2013-02-06,1512.1199951171875,2746.35009765625,2617.35009765625,6295.2998046875,7581.18017578125,11463.75,2434.47705078125,5959.2001953125,23256.9296875,4921.0
2013-02-07,1509.3900146484375,2746.5,2597.919921875,6228.39990234375,7590.85009765625,11357.0703125,2418.530029296875,5938.7998046875,23177.0,4935.7001953125
2013-02-08,1517.9300537109375,2775.56005859375,2630.300048828125,6263.89990234375,7652.14013671875,11153.16015625,2432.402099609375,5903.5,23215.16015625,4971.2998046875
2013-02-11,1517.010009765625,2774.639892578125,2622.610107421875,6277.10009765625,7633.740234375,,,5897.85009765625,,4959.5
2013-02-12,1519.4300537109375,2762.6201171875,2648.830078125,6338.39990234375,7660.18994140625,11369.1201171875,,5922.5,,4959.0
2013-02-13,1520.3299560546875,2773.77001953125,2656.860107421875,6359.10009765625,7711.89013671875,11251.41015625,,5932.9501953125,,5003.7001953125
2013-02-14,1521.3800048828125,2771.429931640625,2635.35009765625,6327.39990234375,7631.18994140625,11307.2802734375,,5896.9501953125,23413.25,5036.89990234375
2013-02-15,1519.7900390625,2764.669921875,2615.260009765625,6328.2998046875,7593.509765625,11173.830078125,,5887.39990234375,23444.560546875,5033.89990234375
2013-02-18,,,2616.64990234375,6318.2001953125,7628.72998046875,11407.8701171875,2421.55810546875,5898.2001953125,23381.939453125,5063.39990234375
2013-02-19,1530.93994140625,2782.860107421875,2662.3701171875,6379.10009765625,7752.4501953125,11372.33984375,2382.9140625,5939.7001953125,23143.91015625,5081.89990234375
2013-02-20,1511.949951171875,2739.989990234375,2640.35009765625,6395.39990234375,7728.89990234375,11468.2802734375,2397.177978515625,5943.0498046875,23307.41015625,5098.7001953125
2013-02-21,1502.4200439453125,2711.510009765625,2579.760009765625,6291.5,7583.56982421875,11309.1298828125,2325.950927734375,5852.25,22906.669921875,4980.10009765625
2013-02-22,1515.5999755859375,2737.280029296875,2630.050048828125,6335.7001953125,7661.91015625,11385.9404296875,2314.1640625,5850.2998046875,22782.439453125,5018.10009765625
2013-02-25,1487.8499755859375,2700.969970703125,2651.860107421875,6355.39990234375,7773.18994140625,11662.51953125,2325.819091796875,5854.75,22820.080078125,5055.7998046875
2013-02-26,1496.93994140625,2713.02001953125,2570.52001953125,6270.39990234375,7597.10986328125,11398.8095703125,2293.341064453125,5761.35009765625,22519.689453125,5003.60009765625
2013-02-27,1515.989990234375,2741.260009765625,2611.889892578125,6325.89990234375,7675.830078125,11253.9697265625,2313.219970703125,5796.89990234375,22577.009765625,5036.60009765625
2013-02-28,1514.6800537109375,2738.580078125,2633.550048828125,6360.7998046875,7741.7001953125,11559.3603515625,2365.593017578125,5693.0498046875,23020.26953125,5104.10009765625
2013-03-01,1518.199951171875,2747.75,2616.75,6378.60009765625,7708.16015625,11606.3798828125,2359.506103515625,5719.7001953125,22880.220703125,5086.10009765625
2013-03-04,1525.199951171875,2759.530029296875,2619.780029296875,6345.60009765625,7691.68017578125,11652.2900390625,2273.404052734375,5698.5,22537.810546875,5010.5
2013-03-05,1539.7900390625,2799.25,2683.02001953125,6432.0,7870.31005859375,11683.4501953125,2326.305908203125,5784.25,22560.5,5075.39990234375
2013-03-06,1541.4599609375,2792.56005859375,2679.889892578125,6427.60009765625,7919.330078125,11932.26953125,2347.178955078125,5818.60009765625,22777.83984375,5116.7998046875
2013-03-07,1544.260009765625,2799.489990234375,2690.85009765625,6439.2001953125,7939.77001953125,11968.080078125,2324.29296875,5863.2998046875,22771.439453125,5109.2001953125
2013-03-08,1551.1800537109375,2804.110107421875,2728.780029296875,6483.60009765625,7986.47021484375,12283.6201171875,2318.611083984375,5945.7001953125,23091.94921875,5123.39990234375
2013-03-11,1556.219970703125,2811.860107421875,2718.7099609375,6503.60009765625,7984.2900390625,12349.0498046875,2310.593017578125,5942.35009765625,23090.8203125,5146.89990234375
2013-03-12,1552.47998046875,2800.81005859375,2711.85009765625,6510.60009765625,7966.1201171875,12314.8095703125,2286.60498046875,5914.10009765625,22890.599609375,5117.89990234375
2013-03-13,1554.52001953125,2798.679931640625,2704.72998046875,6481.5,7970.91015625,12239.66015625,2263.968017578125,5851.2001953125,22556.650390625,5092.39990234375
2013-03-14,1563.22998046875,2807.300048828125,2744.699951171875,6529.39990234375,8058.3701171875,12381.1904296875,2270.277099609375,5908.9501953125,22619.1796875,5032.2001953125
2013-03-15,1560.699951171875,2799.409912109375,2725.719970703125,6489.7001953125,8042.85009765625,12560.9501953125,2278.40087890625,5872.60009765625,22533.109375,5120.2001953125
2013-03-18,1552.0999755859375,2792.300048828125,2705.469970703125,6457.89990234375,8010.7001953125,12220.6298828125,2240.01611328125,5835.25,22083.359375,5015.39990234375
2013-03-19,1548.3399658203125,2787.27001953125,2671.9599609375,6441.2998046875,7947.7900390625,12468.23046875,2257.43408203125,5745.9501953125,22041.859375,4987.39990234375
2013-03-20,1558.7099609375,2805.909912109375,2708.89990234375,6432.7001953125,8001.97021484375,,2317.375,5694.39990234375,22256.439453125,4967.39990234375
2013-03-21,1545.800048828125,2774.85009765625,2683.919921875,6388.60009765625,7932.509765625,12635.6904296875,2324.241943359375,5658.75,22225.880859375,4959.39990234375
2013-03-22,1556.8900146484375,2800.81005859375,2681.669921875,6392.7998046875,7911.35009765625,12338.5302734375,2328.278076171875,5651.35009765625,22115.30078125,4967.2998046875
2013-03-25,1551.68994140625,2789.449951171875,2649.280029296875,6378.39990234375,7870.89990234375,12546.4599609375,2326.715087890625,5633.85009765625,22251.150390625,4990.2001953125
2013-03-26,1563.77001953125,2806.5,2641.1201171875,6399.39990234375,7879.669921875,12471.6201171875,2297.6689453125,5641.60009765625,22311.080078125,4950.2001953125
2013-03-27,1562.8499755859375,2809.97998046875,2612.4599609375,6387.60009765625,7789.08984375,12493.7900390625,2301.260009765625,,22464.8203125,4995.0
2013-03-28,1569.18994140625,2818.68994140625,2624.02001953125,6411.7001953125,7795.31005859375,12335.9599609375,2236.302001953125,5682.5498046875,22299.630859375,4966.5
2013-03-29,,,,,,12397.91015625,2236.62109375,,,
2013-04-01,1562.1700439453125,2797.070068359375,,,,12135.01953125,2234.39501953125,5704.39990234375,,
2013-04-02,1570.25,2820.6201171875,2679.800048828125,6490.7001953125,7943.8701171875,12003.4296875,2227.739990234375,5748.10009765625,22367.8203125,4985.5
2013-04-03,1553.68994140625,2795.0400390625,2639.010009765625,6420.2998046875,7874.75,12362.2001953125,2225.294921875,5672.89990234375,22337.490234375,4957.7001953125
2013-04-04,1559.97998046875,2794.919921875,2621.429931640625,6344.10009765625,7817.39013671875,12634.5400390625,,5574.75,,4913.5
2013-04-05,1553.280029296875,2771.75,2585.280029296875,6249.7998046875,7658.75,12833.6396484375,,5553.25,21726.900390625,4891.39990234375
2013-04-08,1563.0699462890625,2786.1298828125,2589.25,6276.89990234375,7662.64013671875,13192.58984375,2211.592041015625,5542.9501953125,21718.05078125,4905.5
2013-04-09,1568.6099853515625,2804.669921875,2595.1298828125,6313.2001953125,7637.509765625,13192.349609375,2225.77392578125,5495.10009765625,21870.33984375,4976.7998046875
2013-04-10,1587.72998046875,2859.2099609375,2661.6201171875,6387.39990234375,7810.6298828125,13288.1298828125,2226.1259765625,5558.7001953125,22034.560546875,4968.0
2013-04-11,1593.3699951171875,2859.070068359375,2674.330078125,6416.10009765625,7871.6298828125,13549.16015625,2219.552978515625,5594.0,22101.26953125,5007.10009765625
2013-04-12,1588.8499755859375,2856.47998046875,2633.469970703125,6384.39990234375,7744.77001953125,13485.1396484375,2206.780029296875,5528.5498046875,22089.05078125,5013.5
2013-04-15,1552.3599853515625,2797.469970703125,2624.7099609375,6343.60009765625,7712.6298828125,13275.66015625,2181.94091796875,5568.39990234375,21772.669921875,4967.89990234375
2013-04-16,1574.5699462890625,2838.409912109375,2609.300048828125,6304.60009765625,7682.580078125,13221.4404296875,2194.844970703125,5688.9501953125,21672.029296875,4950.7998046875
2013-04-17,1552.010009765625,2781.97998046875,2553.489990234375,6244.2001953125,7503.02978515625,13382.8896484375,2193.7958984375,5688.7001953125,21569.669921875,5004.60009765625
2013-04-18,1541.6099853515625,2741.949951171875,2555.5,6243.7001953125,7473.72998046875,13220.0703125,2197.60205078125,5783.10009765625,21512.51953125,4924.39990234375
2013-04-19,1555.25,2780.4599609375,2575.159912109375,6286.60009765625,7459.9599609375,13316.48046875,2244.64306640625,,22013.5703125,4931.89990234375
2013-04-22,1562.5,2810.070068359375,2583.6201171875,6280.60009765625,7478.10986328125,13568.3701171875,2242.1689453125,5834.39990234375,22044.369140625,4966.60009765625
2013-04-23,1578.780029296875,2835.3701171875,2662.8798828125,6406.10009765625,7658.2099609375,13529.650390625,2184.5380859375,5836.89990234375,21806.609375,5016.2001953125
2013-04-24,1578.7900390625,2834.1201171875,2702.050048828125,6431.7998046875,7759.02978515625,13843.4599609375,2218.318115234375,,22183.05078125,5102.39990234375
2013-04-25,1585.1600341796875,2848.659912109375,2704.409912109375,6442.60009765625,7832.85986328125,13926.080078125,2199.306884765625,5916.2998046875,22401.240234375,
2013-04-26,1582.239990234375,2840.550048828125,2683.429931640625,6426.39990234375,7814.759765625,13884.1298828125,2177.912109375,5871.4501953125,22547.7109375,5097.5
2013-04-29,1593.6099853515625,2866.949951171875,2717.3798828125,6458.0,7873.5,,,5904.10009765625,22580.76953125,5125.7998046875
2013-04-30,1597.5699462890625,2887.43994140625,2712.0,6430.10009765625,7913.7099609375,13860.8603515625,,5930.2001953125,22737.009765625,5191.2001953125
2013-05-01,1582.699951171875,2873.35009765625,,6451.2998046875,,13799.349609375,,,,5166.2001953125
2013-05-02,1597.5899658203125,2911.139892578125,2718.89990234375,6460.7001953125,7961.7099609375,13694.0400390625,2174.123046875,5999.35009765625,22668.30078125,5130.0
2013-05-03,1614.4200439453125,2944.590087890625,2763.679931640625,6521.5,8122.2900390625,,2205.4970703125,5944.0,22689.9609375,5129.5
2013-05-06,1617.5,2955.360107421875,2750.52001953125,,8112.080078125,,2231.166015625,5971.0498046875,22915.08984375,5156.2001953125
2013-05-07,1625.9599609375,2952.8798828125,2769.080078125,6557.2998046875,8181.77978515625,14180.240234375,2235.574951171875,6043.5498046875,23047.08984375,5143.7001953125
2013-05-08,1632.68994140625,2968.239990234375,2784.6201171875,6583.5,8249.7099609375,14285.6904296875,2246.300048828125,6069.2998046875,23244.349609375,5199.7998046875
2013-05-09,1626.6700439453125,2961.1201171875,,6592.7001953125,8262.5498046875,14191.48046875,2232.970947265625,6050.14990234375,23211.48046875,5198.39990234375
2013-05-10,1633.699951171875,2981.02001953125,2785.239990234375,6625.0,8278.58984375,14607.5400390625,2246.8310546875,6094.75,23321.220703125,5206.10009765625
2013-05-13,1633.77001953125,2982.090087890625,2777.389892578125,6631.7998046875,8279.2900390625,14782.2099609375,2241.919921875,5980.4501953125,22989.810546875,5210.2998046875
2013-05-14,1650.3399658203125,2996.050048828125,2795.6298828125,6686.10009765625,8339.1103515625,14758.419921875,2217.010009765625,5995.39990234375,22930.279296875,5221.0
2013-05-15,1658.780029296875,3002.6201171875,2809.580078125,6693.60009765625,8362.419921875,15096.0302734375,2224.797119140625,6146.75,23044.240234375,5191.7001953125
2013-05-16,1650.469970703125,2999.340087890625,2806.699951171875,6687.7998046875,8369.8701171875,15037.240234375,2251.804931640625,6169.89990234375,23082.6796875,5165.7001953125
2013-05-17,1667.469970703125,3028.9599609375,2817.989990234375,6723.10009765625,8398.0,15138.1201171875,2282.8701171875,6187.2998046875,,5180.7998046875
2013-05-20,1666.2900390625,3020.969970703125,,6755.60009765625,8455.830078125,15360.8095703125,2299.986083984375,6156.89990234375,23493.029296875,5209.0
2013-05-21,1669.1600341796875,3026.449951171875,2821.64990234375,6803.89990234375,8472.2001953125,15381.01953125,2305.114013671875,6114.10009765625,23366.369140625,5180.10009765625
2013-05-22,1655.3499755859375,2999.1298828125,2835.010009765625,6840.2998046875,8530.8896484375,15627.259765625,2302.403076171875,6094.5,23261.080078125,5165.39990234375
2013-05-23,1650.510009765625,2991.449951171875,2776.780029296875,6696.7998046875,8351.98046875,14483.98046875,2275.6669921875,5967.0498046875,22669.6796875,5062.39990234375
2013-05-24,1649.5999755859375,2991.02001953125,2764.2900390625,6654.2998046875,8305.3203125,14612.4501953125,2288.531982421875,5983.5498046875,22618.669921875,4983.5
2013-05-27,,,2795.0,,8383.2998046875,14142.650390625,2293.076904296875,6083.14990234375,22686.05078125,4959.89990234375
2013-05-28,1660.06005859375,3011.93994140625,2835.8701171875,6762.0,8480.8701171875,14311.98046875,2321.318115234375,6111.25,22924.25,4970.7001953125
2013-05-29,1648.3599853515625,2994.820068359375,2786.5400390625,6627.2001953125,8336.580078125,14326.4599609375,2324.01708984375,6104.2998046875,22554.9296875,4974.7001953125
2013-05-30,1654.4100341796875,3011.830078125,2799.199951171875,6657.0,8400.2001953125,13589.0302734375,2317.7490234375,6124.0498046875,22484.310546875,4930.7001953125
2013-05-31,1630.739990234375,2981.760009765625,2769.639892578125,6583.10009765625,8348.83984375,13774.5400390625,2300.594970703125,5985.9501953125,22392.16015625,4926.60009765625
2013-06-03,1640.4200439453125,2990.7900390625,2747.739990234375,6525.10009765625,8285.7998046875,13261.8203125,2299.251953125,5939.2998046875,22282.189453125,4888.2998046875
2013-06-04,1631.3800048828125,2973.68994140625,2755.699951171875,6558.60009765625,8295.9599609375,13533.759765625,2272.4169921875,5919.4501953125,22285.51953125,4900.7998046875
2013-06-05,1608.9000244140625,2937.139892578125,2709.330078125,6419.2998046875,8196.1796875,13014.8701171875,2270.929931640625,5923.85009765625,22069.240234375,4835.2001953125
2013-06-06,1622.56005859375,2950.300048828125,2676.2099609375,6336.10009765625,8098.81005859375,12904.01953125,2242.110107421875,5921.39990234375,21838.4296875,4781.2001953125
2013-06-07,1643.3800048828125,2990.8701171875,2724.080078125,6412.0,8254.6796875,12877.5302734375,2210.89794921875,5881.0,21575.259765625,4737.7001953125
2013-06-10,1642.81005859375,2990.489990234375,2719.39990234375,6400.5,8307.6904296875,13514.2001953125,,5878.0,21615.08984375,
2013-06-11,1626.1300048828125,2959.840087890625,2683.199951171875,6340.10009765625,8222.4599609375,13317.6201171875,,5788.7998046875,21354.66015625,4757.10009765625
2013-06-12,1612.52001953125,2926.139892578125,2666.52001953125,6299.5,8143.27001953125,13289.3203125,,5760.2001953125,,4724.5
2013-06-13,1636.3599853515625,2962.89990234375,2661.7099609375,6304.60009765625,8095.39013671875,12445.3798828125,2148.35498046875,5699.10009765625,20887.0390625,4695.7998046875
2013-06-14,1626.72998046875,2943.860107421875,2667.320068359375,6308.2998046875,8127.9599609375,12686.51953125,2162.041015625,5808.39990234375,20969.140625,4791.7998046875
2013-06-17,1639.0400390625,2971.260009765625,2702.68994140625,6330.5,8215.73046875,13033.1201171875,2156.215087890625,5850.0498046875,21225.900390625,4825.89990234375
2013-06-18,1651.81005859375,2996.090087890625,2700.929931640625,6374.2001953125,8229.509765625,13007.2802734375,2159.291015625,5813.60009765625,21225.880859375,4814.39990234375
2013-06-19,1628.9300537109375,2959.5,2683.97998046875,6348.7998046875,8197.080078125,13245.2197265625,2143.4541015625,5822.25,20986.890625,4861.39990234375
2013-06-20,1588.18994140625,2890.330078125,2586.449951171875,6159.5,7928.47998046875,13014.580078125,2084.02099609375,5655.89990234375,20382.869140625,4758.39990234375
2013-06-21,1592.4300537109375,2877.93994140625,2549.47998046875,6116.2001953125,7789.240234375,13230.1298828125,2073.094970703125,5667.64990234375,20263.310546875,4738.7998046875
2013-06-24,1573.0899658203125,2848.199951171875,2511.830078125,6029.10009765625,7692.4501953125,13062.7802734375,1963.2349853515625,5590.25,19813.98046875,4669.10009765625
2013-06-25,1588.030029296875,2866.5,2543.3701171875,6101.89990234375,7811.2998046875,12969.33984375,1959.508056640625,5609.10009765625,19855.720703125,4656.0
2013-06-26,1603.260009765625,2893.85009765625,2602.81005859375,6165.5,7940.990234375,12834.009765625,1951.4949951171875,5588.7001953125,20338.55078125,4731.7001953125
2013-06-27,1613.199951171875,2906.840087890625,2619.860107421875,6243.39990234375,7990.75,13213.5498046875,1950.011962890625,5682.35009765625,20440.080078125,4811.2998046875
2013-06-28,1606.280029296875,2909.60009765625,2602.590087890625,6215.5,7959.22021484375,13677.3203125,1979.2060546875,5842.2001953125,20803.2890625,4802.60009765625
2013-07-01,1614.9599609375,2927.35009765625,2622.6201171875,6307.7998046875,7983.919921875,13852.5,1995.241943359375,5898.85009765625,,4710.2998046875
2013-07-02,1614.0799560546875,2929.6298828125,2603.199951171875,6303.89990234375,7910.77001953125,14098.740234375,2006.56005859375,5857.5498046875,20658.650390625,4834.0
2013-07-03,1615.4100341796875,2941.409912109375,2570.760009765625,6229.89990234375,7829.31982421875,14055.5595703125,1994.2679443359375,5770.89990234375,20147.310546875,4744.10009765625
2013-07-04,,,2646.5400390625,6421.7001953125,7994.31005859375,14018.9296875,2006.0980224609375,5836.9501953125,20468.669921875,4794.7001953125
2013-07-05,1631.8900146484375,2963.219970703125,2596.010009765625,6375.5,7806.0,14309.9697265625,2007.198974609375,5867.89990234375,20854.669921875,4841.7001953125
2013-07-08,1640.4599609375,2966.1298828125,2650.85009765625,6450.10009765625,7968.5400390625,14109.33984375,1958.27294921875,5811.5498046875,20582.189453125,4809.5
2013-07-09,1652.3199462890625,2984.320068359375,2664.139892578125,6513.10009765625,8057.75,14472.900390625,1965.4539794921875,5859.0,20683.009765625,4881.7001953125
2013-07-10,1652.6199951171875,3000.659912109375,2659.7099609375,6505.0,8066.47998046875,14416.599609375,2008.1259765625,5816.7001953125,20904.560546875,4901.39990234375
2013-07-11,1675.02001953125,3059.4599609375,2681.320068359375,6543.39990234375,8158.7998046875,14472.580078125,2072.990966796875,5935.10009765625,21437.490234375,4965.7001953125
2013-07-12,1680.18994140625,3079.070068359375,2674.8701171875,6544.89990234375,8212.76953125,14506.25,2039.4859619140625,6009.0,21277.279296875,4973.89990234375
2013-07-15,1682.5,3079.85009765625,2686.68994140625,6586.10009765625,8234.8095703125,,2059.389892578125,6030.7998046875,21303.310546875,4981.10009765625
2013-07-16,1676.260009765625,3077.469970703125,2665.610107421875,6556.39990234375,8201.0498046875,14599.1201171875,2065.719970703125,5955.25,21312.380859375,4986.0
2013-07-17,1680.9100341796875,3085.280029296875,2681.8798828125,6571.89990234375,8254.7197265625,14615.0400390625,2044.9219970703125,5973.2998046875,21371.869140625,4981.7001953125
2013-07-18,1689.3699951171875,3077.820068359375,2717.989990234375,6634.39990234375,8337.08984375,14808.5,2023.39599609375,6038.0498046875,21345.220703125,4993.39990234375
2013-07-19,1692.0899658203125,3044.929931640625,2716.169921875,6630.7001953125,8331.5703125,14589.91015625,1992.64794921875,6029.2001953125,21362.419921875,4972.10009765625
2013-07-22,1695.530029296875,3055.22998046875,2725.39990234375,6623.2001953125,8331.0595703125,14658.0400390625,2004.761962890625,6031.7998046875,21416.5,5001.89990234375
2013-07-23,1692.3900146484375,3031.39990234375,2722.89990234375,6597.39990234375,8314.23046875,14778.509765625,2043.8759765625,6077.7998046875,21915.419921875,5017.10009765625
2013-07-24,1685.93994140625,3041.159912109375,2752.25,6620.39990234375,8379.1103515625,14731.2802734375,2033.3289794921875,5990.5,21968.9296875,5035.10009765625
2013-07-25,1690.25,3061.669921875,2740.2900390625,6588.0,8298.98046875,14562.9296875,2021.1739501953125,5907.5,21900.9609375,5035.60009765625
2013-07-26,1691.6500244140625,3076.22998046875,2741.9599609375,6554.7998046875,8244.91015625,14129.98046875,2010.8499755859375,5886.2001953125,21968.94921875,5042.0
2013-07-29,1685.3299560546875,3068.949951171875,2741.72998046875,6560.2998046875,8259.0302734375,13661.1298828125,1976.3060302734375,5831.64990234375,21850.150390625,5046.2998046875
2013-07-30,1685.9599609375,3085.330078125,2759.2099609375,6571.0,8271.01953125,13869.8203125,1990.06396484375,5755.0498046875,21953.9609375,5047.2001953125
2013-07-31,1685.72998046875,3090.18994140625,2768.14990234375,6621.10009765625,8275.9697265625,13668.3203125,1993.7989501953125,5742.0,21883.66015625,5052.0
2013-08-01,1706.8699951171875,3126.300048828125,,6682.0,8410.73046875,14005.76953125,2029.0670166015625,5727.85009765625,22088.7890625,5061.5
2013-08-02,1709.6700439453125,3143.52001953125,2811.0,6647.89990234375,8406.9404296875,14466.16015625,2029.41796875,5677.89990234375,22190.970703125,5116.7998046875
2013-08-05,1707.1400146484375,3143.18994140625,2809.080078125,6619.60009765625,8398.3798828125,14258.0400390625,2050.48095703125,5685.39990234375,22222.009765625,5111.2998046875
2013-08-06,1697.3699951171875,3122.199951171875,2790.780029296875,6604.2001953125,8299.73046875,14401.0595703125,2060.5,5542.25,21923.69921875,5105.60009765625
2013-08-07,1690.9100341796875,3118.68994140625,2794.43994140625,6511.2001953125,8260.48046875,13824.9404296875,2046.7779541015625,5519.10009765625,21588.83984375,5011.2998046875
2013-08-08,1697.47998046875,3130.1298828125,2816.8798828125,6529.7001953125,8318.3203125,13605.5595703125,2044.89501953125,5565.64990234375,21655.880859375,5064.7998046875
